X,Y,OBJECTID,key_crash,DateOfCrash,LocalUse,LocationRelationToRoad,LocationInNearIndicator,LocationCity,LocationCounty,LocationRoadNameOn,LocationFeetFromRoad,LocationDirectionFromRoad,LocationAtFromIndicator,LocationRoadNameAt,LocationDirectionToRoad,LocationRoadNameTo,FirstHarmfulEvent,MostHarmfulEvent,RoadClassification,RoadFeature,TrafficControlType,WeatherCondition1,WeatherCondition2,WeatherContributedToCrash,UpdateDate,Crash_Date_Day,Crash_Date_DOW,Crash_Date_DOW_Num,Crash_Date_Hour,Crash_Date_Month,Crash_Date_Month_Num,Crash_Date_Year,drivers,passengers,pedestrians,pedalcyclists,other_person_type,unknown_person_type,killed,type_a_injury,type_b_injury,type_c_injury,no_injury,injury_unknown,LocationLatitude,LocationLongitude
-78.658500000335,35.7844000001878,113811,237545,2019/07/31 04:33:00+00,P19042268,On Roadway (Surface) / Off Roadway,In,RALEIGH,Wake,HILLSBOROUGH  ST,0,,At,FOREST RD,SE,HILLCREST RD,Pedalcyclist,Pedalcyclist,Local Street,No Special Feature,No control present,Clear,,No,2019/08/05 18:49:53.690+00,30,Tuesday,3,20,July,7,2019,1,0,0,1,0,0,0,0,0,1,1,0,35.7844,-78.6585
-78.6848000002644,35.8731800002784,114378,238120,2019/08/08 15:26:00+00,P19043982,On Roadway (Surface) / Off Roadway,In,RALEIGH,Wake,LYNN RD,451,E,From,BATTLEFORD DR,E,CREEDMOOR RD,Pedalcyclist,Pedalcyclist,Local Street,No Special Feature,No control present,Clear,,No,2019/08/14 20:09:40.049+00,8,Thursday,5,7,August,8,2019,1,0,0,1,0,0,0,0,0,1,1,0,35.87318,-78.6848
-78.5808499999765,35.7686300002675,115131,238884,2019/08/19 22:56:00+00,P19046280,Shoulder,In,RALEIGH,Wake,WILLIAMS RD,0,,At,POOLE RD,E,BIRCH RIDGE RD,"Left turn, different roadways",Pedalcyclist,Local Street,No Special Feature,Stop sign,Clear,,No,2019/08/21 19:09:32.486+00,19,Monday,2,14,August,8,2019,1,0,0,1,0,0,0,0,0,1,1,0,35.76863,-78.58085
-78.6603499998143,35.7969799999411,115261,239016,2019/08/21 15:31:00+00,P19046601,On Roadway (Surface) / Off Roadway,In,RALEIGH,Wake,MAYVIEW RD,0,,At,OBERLIN RD,N,WADE  AVE,Pedalcyclist,Pedalcyclist,Local Street,No Special Feature,No control present,Cloudy,,No,2019/08/29 18:09:18.842+00,21,Wednesday,4,7,August,8,2019,1,0,0,1,0,0,0,0,0,1,0,0,35.79698,-78.66035
-78.5699999997529,35.8829200001392,115849,239613,2019/08/28 18:33:00+00,P19048159,On Roadway (Surface) / Off Roadway,In,RALEIGH,Wake,CAPITAL  BLVD,0,N,At,JACQUELINE DR,N,HOMESTEAD DR,Pedalcyclist,Pedalcyclist,Local Street,T-intersection,Stop sign,Clear,,No,2019/09/03 20:09:11.407+00,28,Wednesday,4,10,August,8,2019,1,0,0,1,0,0,0,0,0,1,1,0,35.88292,-78.57
-78.6455999997172,35.7790000000722,116154,239923,2019/09/02 02:27:00+00,P19049054,On Roadway (Surface) / Off Roadway,In,RALEIGH,Wake,S WEST ST,100,S,From,MORGAN ST,S,W HARGETT ST,Pedalcyclist,Pedalcyclist,Local Street,No Special Feature,Stop and go signal,Cloudy,,No,2019/09/06 18:49:06.450+00,1,Sunday,1,18,September,9,2019,1,1,0,1,0,0,0,0,1,0,2,0,35.779,-78.6456
-78.6943900001143,35.78428999989,116741,240514,2019/09/10 19:31:00+00,P19050643,Outside Trafficway,In,RALEIGH,Wake,4100 WESTERN BLVD,300,W,From,METHOD RD,W,BLUE RIDGE RD,Pedalcyclist,Pedalcyclist,Public Vehicular Area,"Driveway, public",No control present,Clear,,No,2019/09/11 18:48:59.430+00,10,Tuesday,3,11,September,9,2019,1,0,0,1,0,0,0,0,0,0,2,0,35.78429,-78.69439
-78.7115999997859,35.7864999996674,117053,240827,2019/09/14 05:30:00+00,P19051560,Shoulder,In,RALEIGH,Wake,WESTERN BLVD,275,E,From,POWELL DR,E,PINELAND CIR,"Sideswipe, same direction","Sideswipe, same direction",Local Street,No Special Feature,No control present,Clear,,No,2019/09/23 18:48:42.960+00,13,Friday,6,21,September,9,2019,1,0,0,1,0,0,0,0,0,1,0,0,35.7865,-78.7116
-78.678700000209,35.7816000000854,117201,240975,2019/09/16 19:47:00+00,P19051895,On Roadway (Surface) / Off Roadway,In,RALEIGH,Wake,WESTERN  BLVD,0,,At,DAN ALLEN DR,E,AVENT FERRY RD,Pedalcyclist,Pedalcyclist,Local Street,No Special Feature,Stop and go signal,Clear,,No,2019/09/17 19:48:50.250+00,16,Monday,2,11,September,9,2019,1,0,0,1,0,0,0,0,1,0,1,0,35.7816,-78.6787
-78.5194300001968,35.8952699998002,117857,241640,2019/09/25 00:49:00+00,P19053746,On Roadway (Surface) / Off Roadway,In,RALEIGH,Wake,HOVINGHAM WAY,60,E,From,AUBURN HILLS DR,E,ALTHORP DR,Parked Motor Vehicle,Parked Motor Vehicle,Local Street,No Special Feature,No control present,Clear,,No,2019/09/26 18:08:37.766+00,24,Tuesday,3,16,September,9,2019,1,0,0,1,0,0,0,0,0,1,0,0,35.89527,-78.51943
-78.6871300001426,35.7843599999647,118426,242211,2019/10/02 04:20:00+00,P19055287,On Roadway (Surface) / Off Roadway,In,RALEIGH,Wake,GORMAN ST,175,S,From,GORMAN ST,S,SHERMAN AVE,Pedalcyclist,Pedalcyclist,Local Street,No Special Feature,No control present,Clear,,No,2019/10/02 19:08:29.230+00,1,Tuesday,3,20,October,10,2019,1,0,0,1,0,0,0,0,0,1,1,0,35.78436,-78.68713
-78.6129000001569,35.7799999999933,118565,242352,2019/10/03 18:52:00+00,P19055590,On Roadway (Surface) / Off Roadway,In,RALEIGH,Wake,N STATE ST,0,,At,OAKWOOD AVE,,,Angle,Angle,Local Street,Four-way intersection,Stop sign,Clear,,No,2019/10/14 19:48:13.016+00,3,Thursday,5,10,October,10,2019,1,0,0,1,0,0,0,0,1,0,1,0,35.78,-78.6129
-78.612999999716,35.8439999996847,118954,242747,2019/10/09 03:54:00+00,P19056781,On Roadway (Surface) / Off Roadway,In,RALEIGH,Wake,PACIFIC DR,5,E,From,FALLS OF NEUSE RD,E,MEMORY RD,Pedalcyclist,Pedalcyclist,Local Street,Y-intersection,Stop and go signal,Cloudy,,No,2019/10/14 18:48:11.417+00,8,Tuesday,3,19,October,10,2019,1,0,0,1,0,0,0,0,0,1,1,0,35.844,-78.613
-78.6147000003058,35.783599999916,119154,242951,2019/10/12 00:55:00+00,P19057402,On Roadway (Surface) / Off Roadway,In,RALEIGH,Wake,OAKWOOD AVE,0,,At,N RALEIGH  BLVD,N,MIL BURNIE RD,"Right turn, different roadways","Right turn, different roadways",Local Street,No Special Feature,Stop and go signal,Clear,,No,2019/10/16 17:48:11.572+00,11,Friday,6,16,October,10,2019,1,0,0,1,0,0,0,0,0,1,1,0,35.7836,-78.6147
-78.6525600001132,35.8973000001604,119692,243494,2019/10/17 23:44:00+00,P19058675,On Roadway (Surface) / Off Roadway,In,RALEIGH,Wake,FORUM DR,54,E,From,OLD LEAD MINE RD,E,SIX FORKS RD,"Right turn, different roadways","Right turn, different roadways",Local Street,"Driveway, public",No control present,Clear,,No,2019/10/24 17:07:56.609+00,17,Thursday,5,15,October,10,2019,1,0,0,1,0,0,0,0,1,0,1,0,35.8973,-78.65256
-78.6088999998261,35.7932000000406,120109,243920,2019/10/22 03:38:00+00,P19059558,On Roadway (Surface) / Off Roadway,In,RALEIGH,Wake,N KING CHARLES RD,200,W,From,GLASCOCK ST,E,SUMMERKINGS CT,Pedalcyclist,Pedalcyclist,Local Street,No Special Feature,No control present,Clear,,No,2019/10/23 20:08:00.609+00,21,Monday,2,19,October,10,2019,1,5,0,1,0,0,0,0,0,0,7,0,35.7932,-78.6089
-78.6274999995677,35.8889999999437,120732,244549,2019/10/28 01:42:00+00,P19060836,On Roadway (Surface) / Off Roadway,In,RALEIGH,Wake,FALLS OF NEUSE RD,0,,At,WEATHERGREEN DR,N,STRICKLAND RD,Pedalcyclist,Pedalcyclist,Local Street,T-intersection,Stop sign,Clear,,No,2019/10/31 18:07:46.276+00,27,Sunday,1,17,October,10,2019,1,0,0,1,0,0,0,0,1,0,1,0,35.889,-78.6275
-78.6958599996519,35.7740700002243,120818,244637,2019/10/30 23:30:00+00,P19061603,On Roadway (Surface) / Off Roadway,In,RALEIGH,Wake,BRENT RD,500,W,From,GORMAN ST,W,WHITFORD CT,"Left turn, same roadway","Left turn, same roadway",Other*,No Special Feature,No control present,Cloudy,,No,2019/11/08 20:07:35.542+00,30,Wednesday,4,15,October,10,2019,1,0,0,1,0,0,0,0,1,0,1,0,35.77407,-78.69586
-78.5827000003541,35.7660000001874,121024,244848,2019/11/02 01:47:00+00,P19062060,On Roadway (Surface) / Off Roadway,In,RALEIGH,Wake,SUNNYBROOK RD,0,,At,EDISON RD,S,MIDDLE BRANCH RD,Angle,Angle,Local Street,No Special Feature,Other*,Clear,,No,2019/11/04 23:07:41.170+00,1,Friday,6,17,November,11,2019,1,0,0,1,0,0,0,0,1,0,1,0,35.766,-78.5827
-78.6190000002122,35.8680000003405,121288,245119,2019/11/06 03:25:00+00,P19062879,Roadside,In,RALEIGH,Wake,SPRING FOREST RD,200,W,From,NEW MARKET WAY,W,FALLS OF NEUSE RD,Pedalcyclist,Pedalcyclist,Local Street,No Special Feature,No control present,Clear,,No,2019/11/09 02:47:34.009+00,5,Tuesday,3,17,November,11,2019,1,0,0,1,0,0,0,0,0,1,1,0,35.868,-78.619
-78.5960000001066,35.7614999999775,121685,245518,2019/11/11 01:21:00+00,P19063872,On Roadway (Surface) / Off Roadway,In,RALEIGH,Wake,LITTLE JOHN RD,0,,At,GREENWICH ST,W,BEVERLY DR,Pedalcyclist,Pedalcyclist,Local Street,No Special Feature,No control present,Clear,,No,2019/11/22 19:47:16.326+00,10,Sunday,1,15,November,11,2019,1,0,0,1,0,0,0,0,1,0,1,0,35.7615,-78.596
-78.5766999998579,35.7423000000531,121752,245585,2019/11/12 03:11:00+00,P19064100,On Roadway (Surface) / Off Roadway,In,RALEIGH,Wake,ROCK  QUARRY RD,10,E,From,TRASSACKS DR,E,RIVERBROOKE RD,Angle,Angle,Local Street,No Special Feature,No control present,Clear,,No,2019/11/12 22:07:28.607+00,11,Monday,2,17,November,11,2019,1,0,0,1,0,0,0,0,0,0,1,0,35.7423,-78.5767
-78.6410000002351,35.7972000002304,122516,246363,2019/11/21 05:46:00+00,P19066072,On Roadway (Surface) / Off Roadway,In,RALEIGH,Wake,CAPITAL  BLVD,300,S,From,FAIRVIEW RD,S,WADE AVE,"Left turn, same roadway","Left turn, same roadway",Local Street,No Special Feature,No control present,Clear,,No,2019/11/21 23:47:14.923+00,20,Wednesday,4,19,November,11,2019,1,0,0,1,0,0,0,0,0,1,1,0,35.7972,-78.641
-78.6589000003681,35.7469000001424,123138,246995,2019/11/30 02:25:00+00,P19067793,On Roadway (Surface) / Off Roadway,In,RALEIGH,Wake,CAROLINA PINES AVE,0,,At,OAK RD,W,SARDIS DR,Pedalcyclist,Pedalcyclist,Local Street,No Special Feature,Stop sign,Clear,,No,2019/12/04 20:46:56.039+00,29,Friday,6,16,November,11,2019,1,0,0,1,0,0,0,0,1,0,1,0,35.7469,-78.6589
-78.7013000002815,35.7667000002929,124469,248351,2019/12/16 18:12:00+00,P19071438,On Roadway (Surface) / Off Roadway,In,RALEIGH,Wake,AVENT FERRY RD,0,,At,CRAB ORCHARD DRIVE,W,SWIFT DRIVE,"Left turn, different roadways","Left turn, different roadways",Local Street,T-intersection,Stop sign,Clear,,No,2019/12/16 22:06:38.690+00,16,Monday,2,8,December,12,2019,1,1,0,1,0,0,0,0,0,1,2,0,35.7667,-78.7013
-78.620400000328,35.8658200000567,124490,248372,2019/12/17 01:24:00+00,P19071497,On Roadway (Surface) / Off Roadway,In,RALEIGH,Wake,FALLS  OF NEUSE RD,0,,At,6116 FALLS OF NEUSE RD,N,SPRING FOREST RD,Angle,Angle,Local Street,T-intersection,Stop sign,Clear,,No,2019/12/24 02:46:28.569+00,16,Monday,2,15,December,12,2019,1,0,0,1,0,0,0,1,0,0,1,0,35.86582,-78.6204
-78.7276000002109,35.8735999998521,124671,248559,2019/12/19 01:32:00+00,P19071890,On Roadway (Surface) / Off Roadway,In,RALEIGH,Wake,GLENWOOD AVE,0,,At,PINECREST RD,SW,WESTBOROUGH DR,"Sideswipe, same direction","Sideswipe, same direction",Local Street,No Special Feature,Stop and go signal,Clear,,No,2019/12/19 20:46:35.589+00,18,Wednesday,4,15,December,12,2019,1,0,0,1,0,0,0,0,1,0,0,1,35.8736,-78.7276
-78.5779200000486,35.7976200000185,124793,248682,2019/12/20 04:45:00+00,P19072258,On Roadway (Surface) / Off Roadway,In,RALEIGH,Wake,NEW  BERN AVE,59,N,From,NEW BERN AVE,S,LAKE WOODARD DR,Pedalcyclist,Pedalcyclist,Local Street,No Special Feature,Stop and go signal,Clear,,No,2019/12/20 21:46:32.420+00,19,Thursday,5,18,December,12,2019,1,0,0,1,0,0,0,0,1,0,1,0,35.79762,-78.57792
-78.5764000002822,35.9345999997357,125209,249107,2019/12/27 03:36:00+00,P19073458,On Roadway (Surface) / Off Roadway,In,RALEIGH,Wake,WIDE RIVER DR,0,,At,FALLS OF NEUSE RD,S,LOWERY FARM LN,Angle,Angle,Local Street,Four-way intersection,Stop and go signal,Clear,,No,2020/01/03 00:46:13.559+00,26,Thursday,5,17,December,12,2019,1,0,0,1,0,0,0,0,0,1,1,0,35.9346,-78.5764
-78.5713999998687,35.868999999928,125488,249397,2020/01/02 00:19:00+00,P20000114,On Roadway (Surface) / Off Roadway,In,RALEIGH,Wake,TRIANGLE TOWN BLVD,860,S,From,TOWN DR,S,OLD WAKE FOREST RD,Pedalcyclist,Pedalcyclist,Local Street,No Special Feature,No control present,Clear,,No,2020/01/02 22:46:14+00,1,Wednesday,4,14,January,1,2020,1,0,0,1,0,0,0,0,0,0,1,1,35.869,-78.5714
-78.6420999998769,35.7730000002488,125887,249802,2020/01/08 07:29:00+00,P20001352,On Roadway (Surface) / Off Roadway,In,RALEIGH,Wake,S MCDOWELL ST,31,N,From,W LENOIR ST,N,W CABARRUS ST,Pedalcyclist,Pedalcyclist,Local Street,Related to intersection,Stop and go signal,Cloudy,,No,2020/01/08 21:49:24.299+00,7,Tuesday,3,21,January,1,2020,1,0,0,1,0,0,1,0,0,0,1,0,35.773,-78.6421
-78.6661000000652,35.7559000000355,126204,250125,2020/01/12 01:11:00+00,P20002096,On Roadway (Surface) / Off Roadway,In,RALEIGH,Wake,LAKE WHEELER RD,0,,At,40,,,Pedalcyclist,Pedalcyclist,Local Street,Off-ramp terminal on crossroad,Yied sign,Clear,,No,2020/01/13 21:07:58.973+00,11,Saturday,7,15,January,1,2020,1,1,0,1,0,0,0,0,1,0,2,0,35.7559,-78.6661
-78.6597999999934,35.7868000000608,126416,250338,2020/01/16 00:19:00+00,P20002911,On Roadway (Surface) / Off Roadway,In,RALEIGH,Wake,WOODBURN RD,0,,At,BENEHAN ST,N,HILLSBOROUGH ST,Pedalcyclist,Pedalcyclist,Local Street,No Special Feature,Stop sign,Clear,,No,2020/01/16 23:07:00.900+00,15,Wednesday,4,14,January,1,2020,1,0,0,1,0,0,0,0,1,0,1,0,35.7868,-78.6598
-78.6864599997728,35.7792599997458,127098,251030,2020/01/26 00:55:00+00,P20004910,On Roadway (Surface) / Off Roadway,In,RALEIGH,Wake,MARCOM ST,1000,E,From,GORMAN ST,E,VARSITY DR,Pedalcyclist,Pedalcyclist,Local Street,No Special Feature,No control present,Clear,,No,2020/01/27 23:05:40.743+00,25,Saturday,7,14,January,1,2020,1,1,0,1,0,0,0,0,0,0,2,0,35.77926,-78.68646
-78.7114900001811,35.8553999998814,127206,251140,2020/01/28 04:33:00+00,P20005291,On Roadway (Surface) / Off Roadway,In,RALEIGH,Wake,DURALEIGH RD,0,,At,HAMSTEAD CRSG,N,DELTA LAKE DR,Pedalcyclist,Pedalcyclist,Local Street,Alley intersection,Stop sign,Rain,,No,2020/02/03 19:45:31.660+00,27,Monday,2,18,January,1,2020,1,0,0,1,0,0,0,0,0,1,1,0,35.8554,-78.71149
-78.6434000004336,35.7811000000997,127454,251391,2020/01/31 03:12:00+00,P20005889,Shoulder,In,RALEIGH,Wake,HILLSBOROUGH ST,0,,At,DAWSON ST,E,MCDOWELL ST,Pedalcyclist,Pedalcyclist,Local Street,No Special Feature,Stop and go signal,Clear,,No,2020/02/27 20:08:19.276+00,30,Thursday,5,17,January,1,2020,1,0,0,1,0,0,0,0,1,0,1,0,35.7811,-78.6434
-78.6565000001696,35.7747999997786,128132,252075,2020/02/10 17:52:00+00,P20007860,On Roadway (Surface) / Off Roadway,In,RALEIGH,Wake,WESTERN  BLVD,0,,At,HUNT DR,W,ASHE AVE,"Left turn, different roadways","Left turn, different roadways",Local Street,Four-way intersection,Stop and go signal,Clear,,No,2020/02/11 19:05:15.490+00,10,Monday,2,7,February,2,2020,1,0,0,1,0,0,0,0,0,0,2,0,35.7748,-78.6565
-78.6430999999596,35.7603999999075,128270,252222,2020/02/12 04:24:00+00,P20008195,On Roadway (Surface) / Off Roadway,In,RALEIGH,Wake,FAYETTEVILLE ST,15,N,From,GILBERT AVE,N,MAYWOOD AVE,Pedalcyclist,Pedalcyclist,Local Street,T-intersection,Stop sign,Clear,,No,2020/02/21 20:06:27.503+00,11,Tuesday,3,18,February,2,2020,1,1,0,1,0,0,0,0,0,0,2,0,35.7604,-78.6431
-78.6744000003025,35.7558000000474,130655,254654,2020/03/22 02:36:00+00,P20015509,On Roadway (Surface) / Off Roadway,In,RALEIGH,Wake,40,1500,E,From,GORMAN ST,E,LAKE WHEELER RD,Moveable object*,Moveable object*,Interstate,No Special Feature,No control present,Clear,,No,2020/04/08 19:51:39.052+00,21,Saturday,7,18,March,3,2020,1,0,,1,,0,0,0,0,0,2,0,35.7558,-78.6744
-78.5827999999132,35.760800000036,130984,170129,2016/12/05 20:01:00+00,P16067119,On Roadway (Surface) / Off Roadway,In,RALEIGH,Wake,SUNNYBROOK RD,800,N,From,WOODMEADOW PKWY,N,MIDDLE BRANCH RD,Pedalcyclist,Pedalcyclist,Local Street,Other,Yied sign,Clear,,No,2016/12/06 21:50:00.286+00,5,Monday,2,10,December,12,2016,1,0,0,1,0,0,0,0,0,1,1,0,35.7608,-75.5828
-78.6434000004336,35.7805000003385,131059,184609,2017/07/02 10:25:00+00,P17035737,On Roadway (Surface) / Off Roadway,In,RALEIGH,Wake,HILLSBOROUGH ST,0,,At,HILLSBOROUGH ST,E,S MCDOWELL ST,"Right turn, same roadway","Right turn, same roadway",Local Street,Four-way intersection,Stop and go signal,Clear,,No,2017/07/03 20:50:00.299+00,2,Sunday,1,2,July,7,2017,1,0,0,1,0,0,0,0,1,0,1,0,38.7805,-78.6434
-78.6554499998582,35.7353499998373,131281,233253,2019/05/29 04:30:00+00,P19029553,Outside Trafficway,In,RALEIGH,Wake,ILEAGNES RD,,S,From,CHAPANOKE RD,S,OLYMPIA DR,Parked Motor Vehicle,Parked Motor Vehicle,"Private Road, Driveway","Driveway, public",No control present,Clear,,No,2019/06/03 21:10:03.579+00,28,Tuesday,3,20,May,5,2019,1,0,0,1,0,0,0,0,1,0,1,0,25.73535,-78.65545
-78.6273611110417,35.8619444445248,132512,247521,2019/12/06 00:13:00+00,P19068990,On Roadway (Surface) / Off Roadway,In,RALEIGH,Wake,SHANDA DR,0,,At,SPRING FOREST RD,E,RIDGEFIELD DR,Angle,Angle,Local Street,No Special Feature,Stop and go signal,Clear,,No,2019/12/11 19:46:46.019+00,5,Thursday,5,14,December,12,2019,1,0,0,1,0,0,0,0,1,0,1,0,35.5143,-78.37385
-78.6513888888889,35.7783333333333,132579,253818,2020/03/06 01:00:00+00,P20012652,On Roadway (Surface) / Off Roadway,In,RALEIGH,Wake,ASHE AVE,0,,At,WESTERN  BLVD,NE,DEXTER PL,Pedalcyclist,Pedalcyclist,Local Street,T-intersection,No control present,Rain,NaN,No,2021/01/11 16:30:00.687+00,5,Thursday,5,20,March,3,2020,1,0,0,1,0,0,,0,1,0,1,0,35.4642,-78.395
-78.5923499995802,35.8203500002187,132964,255174,2020/04/09 21:30:00+00,P20017995,On Roadway (Surface) / Off Roadway,In,RALEIGH,Wake,3000 CAPITAL BLVD,140,NE,From,OLD TRAWICK,NE,TRAWICK  RD,"Right turn, same roadway",Pedalcyclist,Public Vehicular Area,"Driveway, public",No control present,Clear,,No,2020/04/14 17:44:34.579+00,9,Thursday,5,13,April,4,2020,1,0,0,1,,0,,0,1,0,1,0,35.82035,-78.59235
-78.6076999997268,35.847199999976,133271,255429,2020/04/18 02:22:00+00,P20019091,On Roadway (Surface) / Off Roadway,In,RALEIGH,Wake,ZACHARY BROOK LN,0,,At,OLD WAKE FOREST RD,N,MILLBROOK RD,"Right turn, different roadways","Right turn, different roadways",Local Street,T-intersection,Stop sign,Clear,,No,2020/04/22 18:10:00.519+00,17,Friday,6,18,April,4,2020,1,0,0,1,,0,,,0,0,2,0,35.8472,-78.6077
-78.6077099997726,35.8561999998947,133370,255599,2020/04/24 01:15:00+00,P20019857,On Roadway (Surface) / Off Roadway,In,RALEIGH,Wake,WINDY HILL DR,300,SE,From,QUAIL RIDGE RD,SE,POINTER DR,Pedalcyclist,Pedalcyclist,Local Street,No Special Feature,Double yellow line (no passing zone),Clear,,No,2020/04/25 04:01:54.413+00,23,Thursday,5,17,April,4,2020,1,0,0,1,,0,0,,1,0,1,0,35.8562,-78.60771
-78.6224399997781,35.8728699999621,133753,255934,2020/05/04 02:42:00+00,P20021291,On Roadway (Surface) / Off Roadway,In,RALEIGH,Wake,SANDY FORKS RD,0,,At,FALLS OF NEUSE RD,S,SPRING FOREST RD,Pedalcyclist,Pedalcyclist,Local Street,No Special Feature,Flashing stop and go signal,Clear,,No,2020/05/15 18:30:00.400+00,3,Sunday,1,18,May,5,2020,1,0,0,1,,0,,0,1,0,1,0,35.87287,-78.62244
-78.558629999847,35.8923100000239,133781,256040,2020/05/06 20:46:00+00,P20021705,On Roadway (Surface) / Off Roadway,In,RALEIGH,Wake,PERRY CREEK RD,250,E,From,CAPITAL  BLVD,E,WILD WOOD FOREST DR,Pedalcyclist,Pedalcyclist,Local Street,No Special Feature,No control present,Clear,,No,2020/05/11 19:50:00.627+00,6,Wednesday,4,12,May,5,2020,1,0,0,1,,0,0,0,0,1,1,0,35.89231,-78.55863
-78.6466299999386,35.7808100002007,133939,256203,2020/05/11 17:34:00+00,P20022392,Roadside,In,RALEIGH,Wake,HILLSBOROUGH ST,200,E,From,GLENWOOD AVE,E,N WEST ST,Pedalcyclist,Pedalcyclist,Local Street,No Special Feature,No control present,Clear,,No,2020/05/11 20:45:39.273+00,11,Monday,2,9,May,5,2020,1,0,0,1,,0,0,0,0,1,1,0,35.78081,-78.64663
-78.6179,35.7451,135761,258029,2020/06/21 23:16:00+00,P20029177,On Roadway (Surface) / Off Roadway,In,RALEIGH,Wake,KEITH DRIVE,170,N,From,EVERS DRIVE,N,AARON DRIVE,Pedalcyclist,Pedalcyclist,Local Street,Bridge,No control present,Clear,,No,2020/06/22 03:21:34.007+00,21,Sunday,1,19,June,6,2020,1,0,0,1,0,0,0,0,0,1,1,0,35.7451,-78.6179
-78.55373,35.886,135947,261165,2020/08/24 16:08:00+00,P20034480,On Roadway (Surface) / Off Roadway,In,RALEIGH,Wake,PERRY CREEK RD,10,E,From,FILBIN CREEK DR,E,MCGUIRE ST,Angle,Angle,Local Street,No Special Feature,Stop and go signal,Clear,NaN,No,2020/09/01 11:01:02.597+00,24,Monday,2,12,August,8,2020,1,0,0,1,0,0,,0,1,0,1,0,35.886,-78.55373
-78.8005,35.9057,136004,258427,2020/06/30 13:16:00+00,P20030605,On Roadway (Surface) / Off Roadway,In,RALEIGH,Wake,CLUBVALLEY WAY,0,,At,CLUBMONT LN,SE,LUMLEY RD,Angle,Angle,Local Street,T-intersection,Stop sign,Cloudy,NaN,No,2020/07/06 13:50:02.047+00,30,Tuesday,3,9,June,6,2020,1,0,0,1,0,0,0,0,1,0,1,0,35.9057,-78.8005
-78.55599,35.7994,136345,258962,2020/07/12 18:27:00+00,P20032484,On Roadway (Surface) / Off Roadway,In,RALEIGH,Wake,NEW BERN AVE,50,E,From,PARTIN RD,E,FREEDOM DR,Pedalcyclist,Pedalcyclist,Local Street,No Special Feature,Flashing signal without stop sign,Clear,NaN,No,2020/07/15 17:10:00.207+00,12,Sunday,1,14,July,7,2020,0,0,0,1,0,1,0,0,0,1,0,0,35.7994,-8.55599
-78.55383,35.88602,136935,259552,2020/07/23 22:38:00+00,20034480,On Roadway (Surface) / Off Roadway,In,RALEIGH,Wake,PERRY CREEK RD,0,,At,FILBIN CREEK DR,E,MCGUIRE ST,Pedestrian,"Left turn, different roadways",Local Street,No Special Feature,Stop and go signal,Clear,NaN,No,2020/07/24 14:50:00.623+00,23,Thursday,5,18,July,7,2020,1,0,0,1,0,0,0,0,1,0,1,0,35.88602,-78.55383
-78.6938,35.7845,136969,259586,2020/07/24 18:15:00+00,P20034611,On Roadway (Surface) / Off Roadway,In,RALEIGH,Wake,METHOD RD,200,S,From,REAVIS RD,S,WESTERN  BLVD,"Rear end, slow or stop","Rear end, slow or stop",Local Street,No Special Feature,No control present,Clear,NaN,No,2020/07/24 20:50:00.297+00,24,Friday,6,14,July,7,2020,1,0,0,1,0,0,0,0,0,1,1,0,35.7845,-78.6938
-78.6377,35.8657,137062,259679,2020/07/26 11:54:00+00,P20034934,On Roadway (Surface) / Off Roadway,In,RALEIGH,Wake,SIX FORK RD,251,N,From,LYNN RD,N,WOODS REAM DR,"Rear end, slow or stop","Rear end, slow or stop",Local Street,No Special Feature,Other*,Clear,NaN,No,2020/08/03 14:50:00.647+00,26,Sunday,1,7,July,7,2020,1,0,0,1,0,0,0,0,1,0,1,0,35.8657,-78.6377
-78.52339,35.88489,137866,260486,2020/08/10 22:00:00+00,P20037475,On Roadway (Surface) / Off Roadway,In,RALEIGH,Wake,NEUSE CROSSING DR,0,,At,MITCHELL MILL RD,W,MANDREL WAY,Pedalcyclist,Pedalcyclist,Local Street,T-intersection,No control present,Clear,NaN,No,2020/08/17 15:50:00.623+00,10,Monday,2,18,August,8,2020,1,0,0,1,0,0,0,0,0,1,1,0,35.88489,-78.52339
-78.6907,35.7676,138157,260784,2020/08/16 21:45:00+00,P20038547,On Roadway (Surface) / Off Roadway,In,RALEIGH,Wake,TRAILWOOD DR,100,S,From,AVENT FERRY RD,S,TANAGER ST,Pedalcyclist,Pedalcyclist,Local Street,No Special Feature,Warning sign,Clear,NaN,No,2020/08/21 15:30:00.167+00,16,Sunday,1,17,August,8,2020,1,0,0,1,0,0,0,0,0,1,1,0,35.7676,-78.6907
-78.6352,35.772,138204,260831,2020/08/18 04:39:00+00,P20038782,On Roadway (Surface) / Off Roadway,In,RALEIGH,Wake,PERSON ST,0,,At,SOUTH ST,S,WORTH ST,Angle,Angle,Local Street,No Special Feature,Stop and go signal,Clear,NaN,No,2020/08/18 14:50:00.353+00,18,Tuesday,3,0,August,8,2020,1,0,0,1,0,0,0,1,0,0,1,0,35.772,-78.6352
-78.7126,35.7863,139000,261693,2020/09/03 19:45:00+00,P20041641,On Roadway (Surface) / Off Roadway,In,RALEIGH,Wake,POWELL DR,0,,At,POWELL DR,W,WESTERN  BLVD,Pedalcyclist,Pedalcyclist,Local Street,No Special Feature,Stop and go signal,Clear,NaN,No,2020/09/09 16:50:00.620+00,3,Thursday,5,15,September,9,2020,1,0,0,1,,0,0,0,1,0,1,0,35.7863,-78.7126
